station_id,timestamp,temperature,humidity,pressure,anomaly,anomaly_type
AWS001,2026-01-01 00:00:00,28.198685661204493,72.09903315487901,999.6624108625128,0,Normal
AWS001,2026-01-01 00:15:00,28.337113054912383,70.405903585917,999.9768258595217,0,Normal
AWS001,2026-01-01 00:30:00,29.042232568560586,68.13155267157948,999.7019472879654,0,Normal
AWS001,2026-01-01 00:45:00,29.779753874659978,66.10324000319972,999.9932222581627,0,Normal
AWS001,2026-01-01 01:00:00,29.459252920725792,67.16504929388257,999.2494020542135,0,Normal
AWS001,2026-01-01 01:15:00,29.834982009039297,65.7686360985852,1000.3518100760875,0,Normal
AWS001,2026-01-01 01:30:00,30.927785720393494,65.60253834456525,1000.2946541586698,0,Normal
AWS001,2026-01-01 01:45:00,30.96070603297517,64.31842734923794,999.9343165793665,0,Normal
AWS001,2026-01-01 02:00:00,30.81221024562602,64.074329072979,1000.7212014108765,0,Normal
AWS001,2026-01-01 02:15:00,31.550445415552,60.86359368736512,1000.9089764921794,0,Normal
AWS001,2026-01-01 02:30:00,31.467201496927338,62.84466966332068,999.6849064879992,0,Normal
AWS001,2026-01-01 02:45:00,31.76978298917231,60.406212180537565,1000.1556881945468,0,Normal
AWS001,2026-01-01 03:00:00,32.339425595745695,62.506289591139684,1000.2006997911548,0,Normal
AWS001,2026-01-01 03:15:00,31.745726747010746,57.68862116068098,1000.1633831065225,0,Normal
AWS001,2026-01-01 03:30:00,32.0701529087422,60.703645600379346,1001.0959662100689,0,Normal
AWS001,2026-01-01 03:45:00,32.76390266211888,57.82482199065579,1000.6320274703235,0,Normal
AWS001,2026-01-01 04:00:00,32.79101997457286,56.03249193781175,1000.6441997146522,0,Normal
AWS001,2026-01-01 04:15:00,33.50693538223424,55.82108012592819,999.8218346723514,0,Normal
AWS001,2026-01-01 04:30:00,33.18006756485923,55.66128605003922,1001.188563046868,0,Normal
AWS001,2026-01-01 04:45:00,33.11665929643652,56.43229697717629,1000.2980798628629,0,Normal
AWS001,2026-01-01 05:00:00,34.38181446530303,56.29536583771723,1000.9942847110426,0,Normal
AWS001,2026-01-01 05:15:00,33.794401162224766,54.42767078804368,1001.1493580291558,0,Normal
AWS001,2026-01-01 05:30:00,33.97568045011803,55.091795191001374,1001.737079441683,0,Normal
AWS001,2026-01-01 05:45:00,33.41725426494624,58.245521689338744,1000.4481376102245,0,Normal
AWS001,2026-01-01 06:00:00,33.782246910189926,57.59131475515107,999.6382942191849,0,Normal
AWS001,2026-01-01 06:15:00,34.03152257531556,55.686601655932,1001.2851701959579,0,Normal
AWS001,2026-01-01 06:30:00,33.48827173727394,55.18533229664515,1002.1383766801687,0,Normal
AWS001,2026-01-01 06:45:00,34.03499088975765,55.46826778402894,1001.9021384567606,0,Normal
AWS001,2026-01-01 07:00:00,33.55529948176689,56.4313895647596,1001.4316957782944,0,Normal
AWS001,2026-01-01 07:15:00,33.564903277053325,54.26185920977581,1001.1248935340752,0,Normal
AWS001,2026-01-01 07:30:00,33.30259455017597,55.75574220619568,1001.8177515087966,0,Normal
AWS001,2026-01-01 07:45:00,34.122147722999706,54.04403276619328,1000.9705170812967,0,Normal
AWS001,2026-01-01 08:00:00,33.190753532811456,57.60845362714134,1001.7381788846781,0,Normal
AWS001,2026-01-01 08:15:00,32.56573330223291,58.498749725015934,1001.795043312163,0,Normal
AWS001,2026-01-01 08:30:00,33.08913800658869,57.374920202182416,1002.1143085057005,0,Normal
AWS001,2026-01-01 08:45:00,32.02270138488546,61.08338303275038,1003.0055047611798,0,Normal
AWS001,2026-01-01 09:00:00,32.32618612512118,57.55474978769828,1001.8629186826482,0,Normal
AWS001,2026-01-01 09:15:00,31.172206841048503,57.91325045318423,1001.4528186247829,0,Normal
AWS001,2026-01-01 09:30:00,31.12129415449295,61.205256292709144,1001.7346459345074,0,Normal
AWS001,2026-01-01 09:45:00,31.412165892465264,63.23709395862419,1000.9025599610327,0,Normal
AWS001,2026-01-01 10:00:00,31.295386631998163,65.02589153718681,1001.4789277214817,0,Normal
AWS001,2026-01-01 10:15:00,30.722279453789998,62.67734325241157,1001.6603405010537,0,Normal
AWS001,2026-01-01 10:30:00,30.249841281235245,65.87776976467059,1001.6411356535236,0,Normal
AWS001,2026-01-01 10:45:00,29.808195313583255,65.12064531620152,1002.0170458936215,0,Normal
AWS001,2026-01-01 11:00:00,28.961505474468154,65.85877337355095,1001.5668274791091,0,Normal
AWS001,2026-01-01 11:15:00,28.882604248738886,68.39913507598808,1002.5751921982032,0,Normal
AWS001,2026-01-01 11:30:00,28.598901644936394,69.02059143431934,1002.0508804385277,0,Normal
AWS001,2026-01-01 11:45:00,28.815267665868422,66.65436482607147,1002.0816777444595,0,Normal
AWS001,2026-01-01 12:00:00,28.137447315827384,72.21481052458884,1001.9573729853032,0,Normal
AWS001,2026-01-01 12:15:00,26.902365162474048,73.05118396967332,1002.2333401952686,0,Normal
AWS001,2026-01-01 12:30:00,27.34647643443761,71.01954883103647,1002.6021413504272,0,Normal
AWS001,2026-01-01 12:45:00,26.675425155736704,73.52006013039804,1001.7892882682095,0,Normal
AWS001,2026-01-01 13:00:00,26.17631692926249,74.62333095596192,1001.9264611778993,0,Normal
AWS001,2026-01-01 13:15:00,26.31603372371738,75.21260262828328,1002.1357185973308,0,Normal
AWS001,2026-01-01 13:30:00,26.116299214807842,74.91479375470821,1001.6460958983515,0,Normal
AWS001,2026-01-01 13:45:00,25.718779906332472,75.62689530137794,1001.9402313178251,0,Normal
AWS001,2026-01-01 14:00:00,24.664312990710943,77.46166889351284,1002.1419495841013,0,Normal
AWS001,2026-01-01 14:15:00,24.542893651541902,80.09264702418308,1002.8468171847983,0,Normal
AWS001,2026-01-01 14:30:00,24.4799367985091,79.94682166702245,1002.5698207182759,0,Normal
AWS001,2026-01-01 14:45:00,24.43414316024853,79.33426572837186,1002.5635996126531,0,Normal
AWS001,2026-01-01 15:00:00,23.5656896177426,81.76414978377073,1002.9198578179916,0,Normal
AWS001,2026-01-01 15:15:00,23.41469756446061,77.00478318123955,1002.4526593090836,0,Normal
AWS001,2026-01-01 15:30:00,22.79734596865018,83.62344865492668,1002.7428389695441,0,Normal
AWS001,2026-01-01 15:45:00,22.53269967655246,79.86247351637103,1002.5215749535346,0,Normal
AWS001,2026-01-01 16:00:00,23.128857906251046,82.44671964466188,1002.7307573860531,0,Normal
AWS001,2026-01-01 16:15:00,23.1612595622322,81.77358628105111,1002.3308916960746,0,Normal
AWS001,2026-01-01 16:30:00,22.427918756300148,81.91617077408795,1001.4263552139068,0,Normal
AWS001,2026-01-01 16:45:00,22.719832382186176,85.94519212349437,1002.6014086451725,0,Normal
AWS001,2026-01-01 17:00:00,22.349099452284644,83.78733559236818,1003.4019922926481,0,Normal
AWS001,2026-01-01 17:15:00,21.857240415738566,85.23153502864452,1003.1750755804911,0,Normal
AWS001,2026-01-01 17:30:00,22.195889073960505,84.80129205228837,1003.2152902170592,0,Normal
AWS001,2026-01-01 17:45:00,22.628061087154766,85.68344508941374,1003.3705488502455,0,Normal
AWS001,2026-01-01 18:00:00,21.98566958435602,85.11523283659038,1002.8159673930146,0,Normal
AWS001,2026-01-01 18:15:00,22.63870392289398,83.0433955122962,1002.8887095247549,0,Normal
AWS001,2026-01-01 18:30:00,21.00343279012124,86.36607314977786,1002.4988918325548,0,Normal
AWS001,2026-01-01 18:45:00,22.444049319330706,83.97114433130649,1002.6665957675356,0,Normal
AWS001,2026-01-01 19:00:00,22.239263869560858,82.1540145463464,1003.1486759633708,0,Normal
AWS001,2026-01-01 19:15:00,22.19881628284302,83.56177920097771,1003.4581302517262,0,Normal
AWS001,2026-01-01 19:30:00,22.493427115546478,86.10933267362077,1002.8010978693561,0,Normal
AWS001,2026-01-01 19:45:00,21.823735984963513,84.72842373616056,1002.6595907606232,0,Normal
AWS001,2026-01-01 20:00:00,22.715978822158363,82.46740285515479,1002.8980414582954,0,Normal
AWS001,2026-01-01 20:15:00,23.154027354789427,81.94815762806053,1003.2106971340482,0,Normal
AWS001,2026-01-01 20:30:00,23.831037576149193,81.41784752754246,1002.1997035297652,0,Normal
AWS001,2026-01-01 20:45:00,23.281653067816677,84.39271908752592,1001.784295448262,0,Normal
AWS001,2026-01-01 21:00:00,23.43396187172344,81.17950489614554,1002.6670874164639,0,Normal
AWS001,2026-01-01 21:15:00,23.843222291965773,80.53524969728763,1002.3411818048241,0,Normal
AWS001,2026-01-01 21:30:00,24.713592273028507,80.67684661617858,1002.7058598974311,0,Normal
AWS001,2026-01-01 21:45:00,24.798079045746256,78.6917372338338,1002.8936393704856,0,Normal
AWS001,2026-01-01 22:00:00,24.78809591849318,77.11143678126895,1002.7477103796099,0,Normal
AWS001,2026-01-01 22:15:00,25.551574831931333,76.33980557965755,1003.7065771042937,0,Normal
AWS001,2026-01-01 22:30:00,25.74273042554868,75.63284959635526,1003.1489265623178,0,Normal
AWS001,2026-01-01 22:45:00,26.458821204394184,74.76575862478268,1003.140202897733,0,Normal
AWS001,2026-01-01 23:00:00,26.166264491833928,74.9737299919933,1003.3046803417375,0,Normal
AWS001,2026-01-01 23:15:00,26.698393209264122,73.00427365895288,1002.4269698097252,0,Normal
AWS001,2026-01-01 23:30:00,27.059999585426826,73.05685299912415,1003.5179496561393,0,Normal
AWS001,2026-01-01 23:45:00,27.022175245366295,70.85997206828927,1002.9617162704609,0,Normal
AWS001,2026-01-02 00:00:00,28.11844811082583,70.11795278547413,1003.3352403086207,0,Normal
AWS001,2026-01-02 00:15:00,28.49684088425281,66.0216520347497,1002.4636697972086,0,Normal
AWS001,2026-01-02 00:30:00,28.78520253597729,69.41659862875295,1002.2215143794211,0,Normal
AWS001,2026-01-02 00:45:00,29.076707078746708,67.59337788360507,1003.405331197628,0,Normal
AWS001,2026-01-02 01:00:00,28.98676597379496,67.61472948825165,1003.1817815327645,0,Normal
AWS001,2026-01-02 01:15:00,29.760378662712824,60.83402495316204,1002.5389399407488,0,Normal
AWS001,2026-01-02 01:30:00,30.159014787579828,67.39231057169475,1002.5507226393793,0,Normal
AWS001,2026-01-02 01:45:00,30.332821233625356,63.156285204482224,1003.5430607292657,0,Normal
AWS001,2026-01-02 02:00:00,30.935485715333595,64.16227422510627,1002.3796286376877,0,Normal
AWS001,2026-01-02 02:15:00,31.49504174084343,60.10658761401766,1003.7888660065223,0,Normal
AWS001,2026-01-02 02:30:00,32.407042934536534,61.78773942246305,1002.5096196289307,0,Normal
AWS001,2026-01-02 02:45:00,32.02590601573315,58.529689428738486,1003.2707339805854,0,Normal
AWS001,2026-01-02 03:00:00,32.34566084340839,58.45774484115808,1002.7780466033353,0,Normal
AWS001,2026-01-02 03:15:00,32.48126047856739,61.593449918615526,1003.2339796403718,0,Normal
AWS001,2026-01-02 03:30:00,31.992611555627796,57.81367629448645,1002.6495739367749,0,Normal
AWS001,2026-01-02 03:45:00,32.97821212363558,57.854105125231406,1002.8286973065475,0,Normal
AWS001,2026-01-02 04:00:00,33.220244506683045,58.31472053926655,1002.918237066565,0,Normal
AWS001,2026-01-02 04:15:00,34.36653329419025,57.29043170896858,1002.3835916651582,0,Normal
AWS001,2026-01-02 04:30:00,33.46633280915527,56.36743537004607,1003.2412331799067,0,Normal
AWS001,2026-01-02 04:45:00,33.80219971390408,56.343489561272754,1002.5995812499059,0,Normal
AWS001,2026-01-02 05:00:00,33.78167024985231,59.116235983521385,1002.7264904308153,0,Normal
AWS001,2026-01-02 05:15:00,33.41724046737156,55.20179259840117,1002.3274575082448,0,Normal
AWS001,2026-01-02 05:30:00,34.405798294048864,55.4299756494653,1001.5265509508744,0,Normal
AWS001,2026-01-02 05:45:00,34.28792675250633,56.60809774543237,1002.694537789752,0,Normal
AWS001,2026-01-02 06:00:00,34.31641277881722,56.658288899436975,1003.9779463083403,0,Normal
AWS001,2026-01-02 06:15:00,33.623398557513724,56.81266160976152,1003.1447856332915,0,Normal
AWS001,2026-01-02 06:30:00,34.509786892617306,56.086422412436626,1002.7229612848964,0,Normal
AWS001,2026-01-02 06:45:00,33.323971257302475,53.57371342485581,1002.5805224647662,0,Normal
AWS001,2026-01-02 07:00:00,34.03029779525452,57.96125990411562,1002.7018511710041,0,Normal
AWS001,2026-01-02 07:15:00,34.55776302729463,54.076529968045385,1002.9421077838532,0,Normal
AWS001,2026-01-02 07:30:00,33.14706266501544,56.595760210189255,1002.0553573853906,0,Normal
AWS001,2026-01-02 07:45:00,33.15471735735502,55.41549510198064,1003.1794318722148,0,Normal
AWS001,2026-01-02 08:00:00,33.23601296874169,56.91341142334392,1002.955766869074,0,Normal
AWS001,2026-01-02 08:15:00,32.787427412168796,58.02109943091703,1002.9322786928548,0,Normal
AWS001,2026-01-02 08:30:00,32.13985466932096,58.58173571880688,1002.7668444139846,0,Normal
AWS001,2026-01-02 08:45:00,32.53846403479628,59.355284019168266,1002.5311535321304,0,Normal
AWS001,2026-01-02 09:00:00,31.81771920162884,61.81396518578976,1002.830839454891,0,Normal
AWS001,2026-01-02 09:15:00,32.14551186285449,60.790114225769926,1002.76271172384,0,Normal
AWS001,2026-01-02 09:30:00,31.284798880358803,60.502343611933206,1002.2615196983044,0,Normal
AWS001,2026-01-02 09:45:00,31.953395160124632,63.112577257138504,1002.1228217079935,0,Normal
AWS001,2026-01-02 10:00:00,30.686698683065504,64.28420573338695,1002.4309881685047,0,Normal
AWS001,2026-01-02 10:15:00,30.524907534831737,61.524257924009504,1003.1243703234335,0,Normal
AWS001,2026-01-02 10:30:00,30.62150748113841,65.15584861929842,1001.6994778222612,0,Normal
AWS001,2026-01-02 10:45:00,29.43629106524539,66.23016713391891,1001.553818978843,0,Normal
AWS001,2026-01-02 11:00:00,29.64389824445678,65.67136906842221,1002.3378998430552,0,Normal
AWS001,2026-01-02 11:15:00,29.69339903380975,69.13720538972548,1002.2482972269929,0,Normal
AWS001,2026-01-02 11:30:00,28.140163859495814,67.81702373615045,1002.2762630502787,0,Normal
AWS001,2026-01-02 11:45:00,28.466272318793784,69.20731774175516,1002.2777214522933,0,Normal
AWS001,2026-01-02 12:00:00,28.103953117699373,69.7403922635742,1002.0097192162423,0,Normal
AWS001,2026-01-02 12:15:00,27.920310373330068,71.00441550982436,1002.8312596243298,0,Normal
AWS001,2026-01-02 12:30:00,26.722062562328468,70.31348025295796,1001.2503249168303,0,Normal
AWS001,2026-01-02 12:45:00,26.301275422669516,70.76627850635049,1001.6004283521509,0,Normal
AWS001,2026-01-02 13:00:00,26.65586235563164,76.27404327137526,1001.9264100652257,0,Normal
AWS001,2026-01-02 13:15:00,26.190157077474307,73.55114995706992,1001.1192740520274,0,Normal
AWS001,2026-01-02 13:30:00,25.804096545947814,74.25316296129189,1001.8152526502748,0,Normal
AWS001,2026-01-02 13:45:00,25.48484714248479,73.40424518287944,1002.6957168029742,0,Normal
AWS001,2026-01-02 14:00:00,24.72799011136861,76.54155737846573,1001.8367275311741,0,Normal
AWS001,2026-01-02 14:15:00,24.75948008074679,76.34891880518278,1001.9024483663367,0,Normal
AWS001,2026-01-02 14:30:00,24.464660415267147,81.59444417533535,1001.1173507080172,0,Normal
AWS001,2026-01-02 14:45:00,23.758184542189042,81.404912860515,1001.399119733617,0,Normal
AWS001,2026-01-02 15:00:00,24.50366911733862,79.57437620003161,1001.4791125088968,0,Normal
AWS001,2026-01-02 15:15:00,23.678494323490856,84.65625082020111,1001.4668171933462,0,Normal
AWS001,2026-01-02 15:30:00,22.763358559371532,83.37294833485592,1002.2250254494529,0,Normal
AWS001,2026-01-02 15:45:00,23.273803769638263,81.98479710927525,1001.8211537629422,0,Normal
AWS001,2026-01-02 16:00:00,22.41397490920244,79.24127248445622,1000.9442710215314,0,Normal
AWS001,2026-01-02 16:15:00,22.933597392300854,86.88950498187643,1001.580542570365,0,Normal
AWS001,2026-01-02 16:30:00,22.920161036535244,81.7738342875239,1001.6633010847263,0,Normal
AWS001,2026-01-02 16:45:00,21.99014629568868,81.73585382199124,1001.9407861461519,0,Normal
AWS001,2026-01-02 17:00:00,22.589795493963322,86.02274304235048,1002.1171364139412,0,Normal
AWS001,2026-01-02 17:15:00,22.280400688355222,88.37140781555736,1000.775118184377,0,Normal
AWS001,2026-01-02 17:30:00,22.380154895754934,86.94808214837293,1000.832692333808,0,Normal
AWS001,2026-01-02 17:45:00,22.771563653629958,85.81374752865759,1000.5644564941238,0,Normal
AWS001,2026-01-02 18:00:00,21.90184475359885,85.89213151249793,1001.0310403675418,0,Normal
AWS001,2026-01-02 18:15:00,21.711351994825385,86.2480071867495,1001.3357269970073,0,Normal
AWS001,2026-01-02 18:30:00,21.695525059906927,86.0100658052873,1001.5504174020582,0,Normal
AWS001,2026-01-02 18:45:00,21.78896420359444,85.13356634200252,1000.9726940483554,0,Normal
AWS001,2026-01-02 19:00:00,22.173604358499947,84.64518905026385,1000.8043946342821,0,Normal
